spend_bin,cum_provider_share,cum_spend_share
680,0.6803047765398899,0.05049771782855101
681,0.6813052247406838,0.05075328388761315
682,0.6823056729414778,0.051010237321798886
683,0.6833061211422717,0.05126860431155056
684,0.6843065693430657,0.05152820841645863
685,0.6853070175438597,0.05178911874614273
686,0.6863074657446536,0.05205151105442804
687,0.6873079139454475,0.05231553437719992
688,0.6883083621462415,0.05258118449686876
689,0.6893088103470355,0.0528483306563864
690,0.6903092585478294,0.05311707297544537
691,0.6913097067486234,0.053387160223021354
692,0.6923101549494174,0.05365887622524055
693,0.6933106031502113,0.053931976346211816
694,0.6943110513510052,0.05420658817684859
695,0.6953114995517992,0.0544826875179948
696,0.6963119477525932,0.05476039937508336
697,0.6973123959533871,0.055039564287916704
698,0.698312844154181,0.05532021180316217
699,0.6993132923549751,0.05560252634522453
700,0.700313740555769,0.05588662375069302
701,0.7013141887565629,0.0561723977755427
702,0.7023146369573569,0.05645984929860153
703,0.7033150851581509,0.056749070993064255
704,0.7043155333589448,0.05704011741688549
705,0.7053159815597387,0.057332927903471505
706,0.7063164297605328,0.05762742078067064
707,0.7073168779613267,0.05792355884738079
708,0.7083173261621206,0.05822172415444782
709,0.7093177743629145,0.058521514763619574
710,0.7103182225637086,0.058823021107864124
711,0.7113186707645025,0.05912627199626104
712,0.7123191189652964,0.059431366022323885
713,0.7133195671660905,0.05973849581023631
714,0.7143200153668844,0.06004760319257165
715,0.7153204635676783,0.06035871324731393
716,0.7163209117684722,0.06067187866883164
717,0.7173213599692663,0.06098720929885178
718,0.7183218081700602,0.06130423917807348
719,0.7193222563708541,0.06162323590961542
720,0.7203227045716482,0.06194412358863452
721,0.7213231527724421,0.062266734296213946
722,0.722323600973236,0.06259116812065947
723,0.7233240491740299,0.06291773001527876
724,0.724324497374824,0.06324638163335466
725,0.7253249455756179,0.06357706853463277
726,0.7263253937764118,0.0639098845850029
727,0.7273258419772057,0.0642445731784661
728,0.7283262901779998,0.06458091409407096
729,0.7293267383787937,0.0649192300186182
730,0.7303271865795876,0.065259501810136
731,0.7313276347803817,0.06560200046935473
732,0.7323280829811756,0.06594663017263833
733,0.7333285311819695,0.0662932616106508
734,0.7343289793827634,0.06664186745341143
735,0.7353294275835575,0.06699267035826527
736,0.7363298757843514,0.0673458579392918
737,0.7373303239851453,0.06770149977298807
738,0.7383307721859393,0.06805958301434158
739,0.7393312203867333,0.0684199582625964
740,0.7403316685875272,0.06878248148020132
741,0.7413321167883211,0.06914727200728743
742,0.7423325649891152,0.06951425716399645
743,0.7433330131899091,0.06988369360340743
744,0.744333461390703,0.0702557359874741
745,0.745333909591497,0.0706302696762257
746,0.746334357792291,0.071007081542108
747,0.7473348059930849,0.07138618565813866
748,0.7483352541938788,0.0717678649716159
749,0.7493357023946728,0.07215197035249417
750,0.7503361505954668,0.0725385269964577
751,0.7513365987962607,0.07292755112651399
752,0.7523370469970547,0.07331893622400434
753,0.7533374951978487,0.0737129226797669
754,0.7543379433986426,0.07410930672341141
755,0.7553383915994365,0.0745083919311535
756,0.7563388398002305,0.07491035597140783
757,0.7573392880010245,0.07531504965135546
758,0.7583397362018184,0.07572217008921187
759,0.7593401844026124,0.07613197289052448
760,0.7603406326034063,0.07654448545981747
761,0.7613410808042003,0.07695992200748665
762,0.7623415290049942,0.0773783694237248
763,0.7633419772057882,0.07779973710686024
764,0.7643424254065821,0.07822389489226908
765,0.7653428736073761,0.07865118243127067
766,0.7663433218081701,0.07908145519197302
767,0.767343770008964,0.07951482532302653
768,0.768344218209758,0.07995124702729296
769,0.7693446664105519,0.08039064361526142
770,0.7703451146113459,0.08083311855715607
771,0.7713455628121398,0.08127841757351806
772,0.7723460110129338,0.08172618894091337
773,0.7733464592137278,0.08217671890224514
774,0.7743469074145217,0.08263053338505356
775,0.7753473556153156,0.08308749177686249
776,0.7763478038161096,0.08354774567549778
777,0.7773482520169036,0.08401126580500246
778,0.7783487002176975,0.08447807952674397
779,0.7793491484184915,0.08494820842301114
780,0.7803495966192855,0.0854220679793463
781,0.7813500448200794,0.08589921265350567
782,0.7823504930208733,0.0863796912989087
783,0.7833509412216673,0.08686357600691279
784,0.7843513894224613,0.08735122063524846
785,0.7853518376232552,0.08784271907726891
786,0.7863522858240491,0.08833797013044005
787,0.7873527340248432,0.08883644262564053
788,0.7883531822256371,0.08933852781394658
789,0.789353630426431,0.08984423704557845
790,0.790354078627225,0.09035363346275686
791,0.791354526828019,0.09086703009302151
792,0.7923549750288129,0.09138468875648911
793,0.7933554232296068,0.09190609380869148
794,0.7943558714304009,0.09243143762664187
795,0.7953563196311948,0.09296081762685207
796,0.7963567678319887,0.09349469504099925
797,0.7973572160327826,0.09403270328011724
798,0.7983576642335767,0.09457557222261011
799,0.7993581124343706,0.09512352299179727
800,0.8003585606351645,0.09567586945058318
801,0.8013590088359586,0.09623286490151522
802,0.8023594570367525,0.09679396421623125
803,0.8033599052375464,0.09735980063344468
804,0.8043603534383403,0.09793054632104865
805,0.8053608016391344,0.09850600905504016
806,0.8063612498399283,0.09908653212759727
807,0.8073616980407222,0.0996717444261438
808,0.8083621462415161,0.10026157486369713
809,0.8093625944423102,0.10085648699847459
810,0.8103630426431041,0.10145636782261447
811,0.811363490843898,0.10206164598053868
812,0.8123639390446921,0.10267127216341397
813,0.813364387245486,0.10328553723191367
814,0.8143648354462799,0.103904849232929
815,0.8153652836470738,0.10452940171262834
816,0.8163657318478679,0.10515981363661717
817,0.8173661800486618,0.1057951521721557
818,0.8183666282494557,0.10643586164132925
819,0.8193670764502498,0.10708156982125662
820,0.8203675246510437,0.10773291440364116
821,0.8213679728518376,0.10838960011012966
822,0.8223684210526315,0.1090517814300489
823,0.8233688692534256,0.10972029363838665
824,0.8243693174542195,0.11039430524225413
825,0.8253697656550134,0.11107360441664578
826,0.8263702138558074,0.11175911954915801
827,0.8273706620566014,0.11245056111305289
828,0.8283711102573953,0.11314765057478872
829,0.8293715584581892,0.11385087323965189
830,0.8303720066589833,0.11456030917907166
831,0.8313724548597772,0.11527609020547443
832,0.8323729030605711,0.11599760009566876
833,0.8333733512613651,0.1167255077868313
834,0.8343737994621591,0.11746027675086586
835,0.835374247662953,0.11820100457268132
836,0.8363746958637469,0.11894794553565985
837,0.8373751440645409,0.11970227253381886
838,0.8383755922653349,0.12046342060631668
839,0.8393760404661288,0.12123068852689525
840,0.8403764886669228,0.12200475112950997
841,0.8413769368677168,0.12278583467313121
842,0.8423773850685107,0.12357338445252594
843,0.8433778332693046,0.12436845228354115
844,0.8443782814700986,0.12517099600597403
845,0.8453787296708926,0.12598151110225278
846,0.8463791778716865,0.12680084501756325
847,0.8473796260724805,0.12762804195193814
848,0.8483800742732744,0.12846325727353228
849,0.8493805224740684,0.12930670811170575
850,0.8503809706748623,0.13015795838730895
851,0.8513814188756563,0.13101736558323776
852,0.8523818670764503,0.13188470090212132
853,0.8533823152772442,0.13275939379628293
854,0.8543827634780382,0.13364281284020488
855,0.8553832116788321,0.13453599173960049
856,0.8563836598796261,0.13543891897162266
857,0.85738410808042,0.13635076698633844
858,0.858384556281214,0.13727085734424377
859,0.8593850044820079,0.13819970171546425
860,0.8603854526828019,0.13913816161820342
861,0.8613859008835959,0.14008458399273185
862,0.8623863490843898,0.14103929295786907
863,0.8633867972851837,0.14200588831070476
864,0.8643872454859777,0.14298423287168457
865,0.8653876936867717,0.14397379775507058
866,0.8663881418875656,0.14497324368195413
867,0.8673885900883596,0.14598179389395138
868,0.8683890382891536,0.1470000429927315
869,0.8693894864899475,0.14802939741299975
870,0.8703899346907414,0.14906948894152766
871,0.8713903828915354,0.15012138666862454
872,0.8723908310923294,0.15118453084756656
873,0.8733912792931233,0.15225906803076533
874,0.8743917274939172,0.15334563929576597
875,0.8753921756947113,0.15444460433430435
876,0.8763926238955052,0.1555565436083352
877,0.8773930720962991,0.1566818058674015
878,0.8783935202970931,0.15782095168212837
879,0.8793939684978871,0.15897357844729595
880,0.880394416698681,0.1601390205841061
881,0.8813948648994749,0.16131788699479918
882,0.882395313100269,0.16251124166934372
883,0.8833957613010629,0.163717776801858
884,0.8843962095018568,0.16493899165717565
885,0.8853966577026507,0.16617434046743026
886,0.8863971059034448,0.16742249127074074
887,0.8873975541042387,0.1686853241783215
888,0.8883980023050326,0.16996471906990984
889,0.8893984505058267,0.17125882954362165
890,0.8903988987066206,0.1725685466015543
891,0.8913993469074145,0.17389469414885864
892,0.8923997951082084,0.17523766639480864
893,0.8934002433090025,0.1765969039497042
894,0.8944006915097964,0.17797339908487367
895,0.8954011397105903,0.1793685957813783
896,0.8964015879113842,0.18078127025164484
897,0.8974020361121783,0.18221006006514023
898,0.8984024843129722,0.18365794669677632
899,0.8994029325137661,0.18512291662218994
900,0.9004033807145602,0.18660734192755846
901,0.9014038289153541,0.18811149038862743
902,0.902404277116148,0.18963716386168797
903,0.9034047253169419,0.19118231851850515
904,0.904405173517736,0.1927478112830523
905,0.9054056217185299,0.19433438979861326
906,0.9064060699193238,0.19594219692573753
907,0.9074065181201179,0.19757086750355443
908,0.9084069663209118,0.19922050236972752
909,0.9094074145217057,0.20089360661947891
910,0.9104078627224996,0.20259079335694535
911,0.9114083109232937,0.2043118316151494
912,0.9124087591240876,0.20605873490668422
913,0.9134092073248815,0.20783088228073462
914,0.9144096555256755,0.20962893384696407
915,0.9154101037264695,0.21145416345083035
916,0.9164105519272634,0.21330968259455235
917,0.9174110001280573,0.2151948802925965
918,0.9184114483288514,0.21711052012485044
919,0.9194118965296453,0.219058357295179
920,0.9204123447304392,0.2210341605058184
921,0.9214127929312332,0.22303866127512842
922,0.9224132411320272,0.22506966726863958
923,0.9234136893328211,0.22713335029906007
924,0.924414137533615,0.22922805952334713
925,0.925414585734409,0.23135727951404206
926,0.926415033935203,0.23352563253750452
927,0.9274154821359969,0.23573276581884567
928,0.9284159303367909,0.23797573060772567
929,0.9294163785375849,0.24025065401518467
930,0.9304168267383788,0.24256161051919622
931,0.9314172749391727,0.2449128600265135
932,0.9324177231399667,0.24730583814579188
933,0.9334181713407607,0.24974230192878905
934,0.9344186195415546,0.2522221963349797
935,0.9354190677423486,0.2547465600919514
936,0.9364195159431425,0.25731878723334717
937,0.9374199641439365,0.2599387283074078
938,0.9384204123447304,0.26260407183962287
939,0.9394208605455244,0.2653137179375471
940,0.9404213087463184,0.26808106804907617
941,0.9414217569471123,0.27090170734263946
942,0.9424222051479063,0.27377671068370163
943,0.9434226533487002,0.2767045077596799
944,0.9444231015494942,0.2796867429165675
945,0.9454155461646818,0.282700386777198
946,0.9464079907798694,0.2857737558773113
947,0.947400435395057,0.288920924493932
948,0.9483928800102446,0.29213685855917365
949,0.9493853246254322,0.29541580007845125
950,0.9503777692406198,0.29875236908267966
951,0.9513702138558074,0.3021550541477386
952,0.952362658470995,0.3056271494896758
953,0.9533551030861827,0.30917223097713536
954,0.9543475477013702,0.3127943346550602
955,0.9553399923165579,0.3164975030497496
956,0.9563324369317454,0.3202908801936664
957,0.9573248815469331,0.32419131200287465
958,0.9583173261621206,0.32818287698633414
959,0.9593097707773083,0.33226412856180987
960,0.9603022153924958,0.33643433088742236
961,0.9612946600076835,0.34070519698635815
962,0.962287104622871,0.34508546994935635
963,0.9632795492380587,0.34958504581099337
964,0.9642719938532462,0.35421665204442093
965,0.9652644384684339,0.3589735148907707
966,0.9662568830836215,0.3638550809512815
967,0.9672493276988091,0.36887228741274103
968,0.9682417723139967,0.3740371676075934
969,0.9692342169291843,0.3793629489561783
970,0.9702266615443719,0.38486062555724154
971,0.9712191061595595,0.3905185458035478
972,0.9722115507747471,0.396349706215156
973,0.9732039953899347,0.4023822894987831
974,0.9741964400051223,0.40862518476400567
975,0.97518888462031,0.41507675721031473
976,0.9761813292354975,0.42176931337408435
977,0.9771737738506852,0.4287530682225453
978,0.9781662184658727,0.43600415871603615
979,0.9791586630810604,0.44353172344142516
980,0.9801511076962479,0.45134313304655643
981,0.9811435523114356,0.45948078734825776
982,0.9821359969266231,0.4679630311821728
983,0.9831284415418108,0.47681307505034426
984,0.9841208861569983,0.4860334695548053
985,0.985113330772186,0.49564501946486456
986,0.9861057753873735,0.50578983528958
987,0.9870982200025612,0.5165204706437398
988,0.9880906646177487,0.5279855446834723
989,0.9890831092329364,0.5401362732990379
990,0.990075553848124,0.5531629435330824
991,0.9910679984633116,0.5672748507554762
992,0.9920604430784992,0.5825395000342828
993,0.9930528876936868,0.5992222603662254
994,0.9940453323088744,0.6178572242782151
995,0.995037776924062,0.6389761736230136
996,0.9960302215392496,0.6636221881129707
997,0.9970226661544372,0.6934380966957798
998,0.9980151107696248,0.7327823764394177
999,0.9990075553848125,0.788037460988769
1000,1.0,1.0000000000000004
